destination_id,country_id,name,latitude,longitude,description,tags,type,iata,hotel_ids
96,193,Houston,29.7604,-95.3698,Largest Texas city,city,urban,HOU,"['TLHOU158', 'XVHOUPLS', 'YXHOU766', 'SZHOUD02', 'YXHOU218', 'HIHOU997', 'CYHOUGSC', 'MSHOUE36', 'RFHOU758', 'XVHOURBS', 'CZHOU546', 'GZHOU020', 'HHHOU521', 'BWHOU451', 'UZHOU756', 'CZHOUA20', 'YZHOU7D3', 'MXHOUA96', 'RCHOUHWR', 'SZHOUC99', 'HGHOUGZ7', 'DTHOU661', 'EAHOU733', 'DRHOU086', 'LQHOU696', 'XRHOU247', 'UZHOU933', 'LQHOU518', 'LQHOU606', 'MXHOUG22', 'MSHOU597', 'EAHOU734', 'MCHOUWMM', 'HXHOUFY9', 'DIHOU453', 'RCHOUWOR', 'DHHOUAMN', 'MCHOUWLM', 'GIHOU249', 'MXHOU551', 'YOHOU6B8', 'HSHOUAOB', 'LQHOU184', 'HXHOU208', 'XVHOURPS', 'YXHOUHMC', 'FNHOUFWF', 'TOHOUNFT', 'LQHOUFYV', 'HIHOU84D', 'CIHOUE54', 'YXHOU695', 'EAHOU220', 'FNHOUTWF', 'RFHOU222', 'SNHOUICA', 'CYHOUWDC', 'LMHOU012', 'TOHOUCTT', 'TAHOU908', 'RYHOU448', 'GIHOU507', 'CCHOUE97', 'SIHOU481', 'UZHOU951', 'ILHOU300', 'ILHOU787', 'YOHOUGAL', 'HIHOUBBA', 'YXHOU696', 'DIHOU543', 'FNHOUICF', 'TOHOUTLT', 'RFHOU229', 'QIHOU744', 'LQHOUFYM', 'XVHOUISS', 'YXHOUMAG', 'YZHOU660', 'CZHOU371', 'XVHOUSBS', 'GIHOU281', 'CYHOUMDC', 'MSHOU448', 'EOHOU072', 'IRHOU326', 'YZHOUBCF', 'RCHOUKMR', 'HIHOU645', 'ONHOUBEA', 'CIHOUD71', 'EOHOU280', 'LQHOU537', 'TOHOUTAT', 'XVHOULNS', 'HHHOU822', 'UZHOUC41', 'RCHOUASR', 'YXHOUWAL', 'TOHOUTET', 'MSHOU699', 'MXHOUC54', 'OZHOU223', 'CZHOU531', 'YXHOUCBN', 'XVHOUHAS', 'ILHOUAMI', 'CYHOUCSY', 'YOHOUCLR', 'SIHOUXER', 'UZHOUEAU', 'HXHOUG13', 'PHHOUHOU', 'EAHOUWBK', 'MCHOUMWM', 'LQHOU489', 'RCHOURNR', 'HXHOUHC2', 'RFHOU811', 'CYHOUKWC', 'YOHOU8A8', 'WIHOU799', 'CYHOUCSC', 'EAHOU176', 'DRHOU092', 'EAHOU208', 'EAHOUHMC', 'YXHOUTOM', 'EAHOUGLR', 'WIHOUGAL', 'HHHOU277', 'RFHOU231', 'CQHOU006', 'HIHOU150', 'EAHOU224', 'EAHOU184', 'CIHOU427', 'DTHOUDAC', 'YXHOUMCN', 'HGHOU963', 'WGHOUB6C', 'FNHOUFCF', 'BWHOU475', 'HGHOU144', 'WWHOUUHD', 'OMHOUWST', 'ILHOU941', 'DIHOU180', 'ILHOU706', 'YXHOU322', 'DIHOU310', 'OZHOU686', 'RCHOUBKR', 'SIHOU341', 'UZHOU518', 'LQHOU690', 'DIHOU849', 'HIHOUC97', 'BWHOU411', 'YXHOU195', 'FSHOU513', 'KGHOU524', 'RCHOURER', 'HGHOUHF1', 'LQHOU303', 'XVHOUSES', 'MSHOU892', 'QIHOU366', 'BWHOU686', 'LQHOU086', 'RCHOURDR', 'HHHOU660', 'CYHOUDTC', 'RCHOUWTR', 'MSHOU760', 'BWHOU400', 'SZHOUC78', 'CYHOUCPC', 'INHOU51B', 'HYHOUHRW', 'CZHOUD55', 'WIHOU108', 'IQHOUUSH', 'LQHOU654', 'ILHOU239', 'YXHOU074', 'MCHOUDJM', 'HXHOU158', 'YXHOU028', 'LQHOU780', 'GIHOU182', 'QIHOUC93', 'ILHOU410', 'CYHOUHBC', 'MZHOU933', 'WVHOUSSS', 'XVHOUBTS', 'XVHOUSHS', 'TOHOUTST', 'QIHOUA55', 'BWHOU637', 'GIHOU896', 'RCHOUSGR', 'EAHOUWEB', 'WIHOUHOU', 'HGHOU134', 'YZHOU5CC', 'BWHOU565', 'RYHOU639', 'EOHOU368', 'LQHOU155', 'EAHOUSTF', 'HXHOUFT9', 'KGHOU153', 'MCHOUEGM', 'UZHOUVI1', 'YOHOU99F', 'TOHOUTPT', 'BWHOU463', 'BWHOU677', 'DIHOU434', 'DTHOU005', 'BWHOU692', 'LQHOU258', 'ALHOU127', 'BWHOU696', 'HIHOUF8C', 'UZHOU939', 'HGHOU131', 'HXHOU780', 'GIHOU713', 'CYHOUGCC', 'HIHOUDC8', 'CZHOU377', 'BWHOU553', 'CZHOU513', 'HXHOU300', 'HIHOU737', 'RCHOUGLR', 'ILHOU531', 'HYHOU845', 'HYHOUHRH', 'LQHOU935', 'HSHOUAPR', 'QIHOUF81', 'RCHOUENR', 'DHHOUALS', 'CYHOUWCC', 'LQHOU178', 'TOHOUTNT', 'YXHOU160', 'CZHOUA50', 'BWHOU498', 'EOHOU532', 'CZHOU942', 'LQHOU825', 'CYHOUSWC', 'LQHOU963', 'RCHOULDR', 'HIHOUB54', 'EOHOU653', 'SZHOU884', 'YXHOU580', 'MCHOUMCM', 'HXHOU150', 'YXHOU544', 'HIHOU26E', 'HXHOU979', 'BWHOU560', 'OMHOU234', 'LQHOU029', 'HIHOUDE0', 'YXHOU694', 'YOHOUBDB', 'BWHOU535', 'QIHOU599', 'CYHOUNWC', 'YOHOU8A9', 'ILHOU918', 'MSHOU052', 'CYHOUCYC', 'MSHOU238', 'YOHOU8D1', 'LMHOU105', 'HHHOU527', 'FNHOUFHF', 'LQHOU649', 'YXHOUAHH', 'CYHOUCNC', 'ILHOU654', 'OZHOU933', 'YOHOU9B3', 'ILHOU770', 'SCHOU982', 'UZHOU963', 'CIHOU989', 'QIHOU725', 'HIHOU79E', 'BWHOU537', 'ILHOU953', 'OZHOU220', 'OZHOU443', 'CZHOUE30', 'UZHOU912', 'SIHOU109', 'XVHOUZDS', 'HSHOUAKG', 'RYHOUB81', 'DRHOU080', 'HIHOU032', 'LQHOU874', 'CYHOUBSC', 'YXHOU820', 'YOHOUC72', 'XVHOUKFS', 'MCHOUSLM', 'MCHOUHHM', 'MCHOUJWM', 'HGHOU452', 'EAHOUMED', 'EAHOU691', 'HXHOUHBO', 'FNHOUFNF', 'FNHOUCVF', 'HXHOUGB6', 'WGHOU089', 'HXHOU331', 'HXHOU644', 'PDHOU403', 'YOHOU1AF', 'BWHOU520', 'CYHOUWKC', 'OZHOU663', 'MSHOU182', 'SCHOU558', 'CZHOU671', 'SSHOUHOG', 'CYHOUKYC', 'MXHOUF24', 'CPHOU2AD', 'HGHOU295', 'YXHOUAMR', 'DIHOU101', 'RCHOUBFR', 'HIHOU465', 'HHHOU355', 'KGHOU125']"
97,193,San Antonio,29.4241,-98.4936,South central Texas city,"city,historical",urban,SSF,[]
98,193,Austin TX,30.2672,-97.7431,Texas capital,"city,music",urban,AUS,"['YOAUSC83', 'RYAUS191', 'HGAUSGX3', 'EAAUSHGA', 'GIAUS620', 'EAAUS227', 'BWAUS392', 'RCAUSRNR', 'HIAUS61E', 'YXAUS450', 'EAAUS299', 'HIAUS952', 'QIAUS411', 'BWAUS690', 'HIAUS8A0', 'MCAUSNOM', 'HSAUSAHF', 'QIAUS370', 'ESAUS512', 'XVAUSSNS', 'HIAUSFE1', 'YXAUS319', 'CYAUSSEC', 'CYAUSAAC', 'ILAUS270', 'YXAUSHBM', 'BWAUS611', 'EAAUS126', 'HYAUS843', 'EAAUSJOL', 'YXAUSBVI', 'RFAUS210', 'LXAUS536', 'RFAUS632', 'BWAUS603', 'CZAUSE32', 'CYAUSCDC', 'EAAUS310', 'SZAUSE40', 'QIAUS787', 'RCAUSRSR', 'YOAUS001', 'OMAUSSTH', 'CZAUS819', 'SIAUS079', 'HXAUSGC9', 'EAAUS721', 'SZAUSE80', 'WYAUS7FA', 'MXAUSC25', 'EOAUS422', 'RFAUS258', 'CIAUSE75', 'EOAUS251', 'QIAUS447', 'EAAUS432', 'YXAUS4DG', 'DIAUS932', 'RDAUS342', 'YXAUSHSJ', 'FSAUS521', 'UZAUS013', 'GIAUS136', 'HYAUSHAT', 'BWAUS427', 'CYAUSRRC', 'YZAUS169', 'LQAUS522', 'HXAUSGL7', 'YXAUS397', 'MXAUS360', 'YXAUS671', 'RCAUSRIR', 'RAAUS157', 'WIAUS232', 'LQAUS177', 'PEAUS706', 'HIAUSB30', 'QIAUSC73', 'CYAUSCYC', 'BWAUS528', 'ESAUSEBA', 'WHAUS224', 'HXAUS106', 'LQAUS530', 'RYAUS310', 'LQAUS929', 'BWAUS664', 'XVAUSANS', 'QIAUSG81', 'PHAUSTCR', 'HGAUSGI7', 'BWAUS551', 'YXAUS813', 'LMAUS235', 'DIAUS042', 'EAAUSADT', 'CYAUSNPC', 'WVAUS299', 'YXAUSGID', 'HXAUS200', 'HXAUS110', 'BWAUS662', 'YOAUSCAN', 'YOAUS8A1', 'MTAUS007', 'DIAUS129', 'HXAUS704', 'BWAUS429', 'YOAUSSOU', 'FNAUSFSF', 'HXAUS120', 'BWAUS550', 'LQAUS926', 'OMAUS765', 'WIAUS899', 'RCAUSRKR', 'HXAUS771', 'DIAUS513', 'LQAUS164', 'RYAUS029', 'BWAUS646', 'DRAUS045', 'HXAUS108', 'DIAUS310', 'XVAUSNES', 'RCAUSRDR', 'EAAUSBUR', 'OZAUS544', 'CZAUSC36', 'DIAUS673', 'HGAUS341', 'OZAUS887', 'BWAUS689', 'CYAUSNWC', 'XVAUSSTS', 'MXAUS113', 'XLAUSLRS', 'ILAUS570', 'LQAUS049', 'FNAUSPBF', 'CIAUS372', 'BWAUS591', 'ESAUSH92', 'HIAUS6AD', 'HXAUS201', 'CXAUS932', 'HIAUS753', 'CXAUS486', 'OZAUS406', 'FNAUSRBF', 'YZAUS253', 'CYAUSSMC', 'ILAUS278', 'OMAUSCTR', 'IMAUS103', 'EOAUS240', 'YXAUSHSC', 'FNAUSFIF', 'MTAUS483', 'YXAUSRES', 'LQAUS907', 'CZAUS514', 'EAAUS178', 'YXAUSMTL', 'BWAUS469', 'ICAUSICA', 'QIAUSG71', 'CPAUSE34', 'BWAUS516', 'ALAUS240', 'HXAUS891', 'HXAUS321', 'LQAUS394', 'HIAUS3A9', 'ILAUS567', 'RCAUSRTR', 'EAAUS109', 'LQAUS683', 'CZAUS905', 'CXAUS989', 'BRAUSSHB', 'LQAUS186', 'SZAUSD85', 'TAAUS578', 'MCAUSAPM', 'BWAUS679', 'RAAUS170', 'GIAUS512', 'BWAUS554', 'EAAUSRUT', 'BWAUS421', 'MCAUSJWM', 'FNAUSPLF', 'HIAUS211', 'TOAUSTWT', 'CIAUS727', 'RAAUS461']"
99,193,El Paso (Las Cruces),31.7619,-106.485,West Texas city,city,urban,ELP,"['XVELPSES', 'BWELP706', 'RFELP245', 'BWELP594', 'FNELPFIF', 'LQELPFZE', 'ILELP925', 'BWELP697', 'WVELP200', 'YXELP946', 'EAELP735', 'DIELP203', 'MCELPTXM', 'OZELP155', 'HXELPFZ6', 'DIELP471', 'CYELPCYC', 'GZELPOTI', 'RFELP221', 'RCELPRIR', 'EOELP669', 'SZELP052', 'YXELPLAC', 'WYELP585', 'TLELP382', 'CZELP035', 'ILELP597', 'QIELP163', 'HIELP7C3', 'MTELP101', 'BWELP413', 'YXELPVAL', 'GIELP799', 'DTELP915', 'MXELPA53', 'YXELPABV', 'YOELPB61', 'TOELPTST', 'HSELPACD', 'ILELP395', 'LQELP507', 'HGELP665', 'QIELP606', 'OZELP505', 'RDELP260', 'LQELP452', 'EAELP886', 'CZELPB35']"
100,193,Harlingen-Weslaco-Brownsville-McAllen,26.1906,-97.6961,Rio Grande Valley region,city,urban,HRL,"['MXHRLD70', 'HXHRL120', 'IMHRLLCB', 'CYHRLCYC', 'MSHRL431', 'RCHRLBVR', 'LQHRL558', 'BWHRL519', 'RYHRL642', 'BWHRL541', 'LQHRL304', 'YXHRLBVI', 'YXHRLSNB', 'ILHRLLCI', 'HIHRLDEC', 'CXHRL877']"
101,193,Corpus Christi,27.8006,-97.3964,South Texas coastal city,"city,coastal",urban,NGW,[]
102,193,Waco-Temple-Bryan,31.5493,-97.1467,Central Texas region,city,urban,ACT,"['BWACT601', 'RCACTRIC', 'YXACTHGK', 'QIACTG04', 'DIACT093', 'HIACT3DB', 'HXACT250', 'CCACT289', 'ILACT341', 'BWACT709', 'YXACT201', 'INACTAA3', 'CYACTCYC', 'HIACT3BF', 'BWACT688', 'HGACT644', 'EAACT279', 'DIACT183', 'YXACTWBR', 'HHACT646', 'CZACTC66', 'HXACTGT1', 'MSACT132', 'BWACT676', 'OZACT978', 'CZACTF53', 'MSACT479', 'QIACT985', 'QIACT808', 'LQACT201', 'MSACT536', 'BWACT533', 'BWACT659', 'EOACT037', 'SCACT483', 'QIACTG23', 'DIACT164', 'HXACT262', 'IRACT500', 'SZACT976', 'ILACT302', 'XVACTSHX', 'MSACT352', 'BWACT566', 'FNACTLLF', 'ONACTCLI', 'CZACTA61', 'RYACT433', 'QIACT588', 'LQACT185', 'FNACTFIF', 'YXACT042', 'RFACT798', 'HXACT102']"
103,193,Beaumont-Port Arthur,30.0802,-94.1266,Southeast Texas region,city,urban,BMT,['SCBMT123']
104,193,Tyler-Longview (Lufkin & Nacogdoches),32.3513,-95.3011,East Texas region,city,urban,TYR,"['LQTYR047', 'OZTYR458', 'CZTYR767', 'HITYRE9F', 'SCTYR135', 'BWTYR672', 'YXTYR981', 'FNTYRFIF', 'HITYR5B0', 'YXTYR260', 'DITYR412', 'SZTYRC04', 'MXTYR165', 'DITYR298', 'YXTYRNAC', 'YZTYRC81', 'BWTYR568', 'CZTYRA48', 'BUTYR253', 'MSTYR458', 'HXTYR350', 'QITYR297', 'YXTYRINN', 'HITYREF0', 'YXTYRWYN', 'BWTYR587', 'RCTYRTRR', 'BWTYR461', 'QITYR876', 'LQTYR079', 'CYTYRCYC', 'BWTYR661', 'KGTYR650', 'CZTYRE37', 'BWTYR282', 'HXTYRGG4', 'BWTYR606', 'CXTYR501', 'OZTYR141']"
105,193,Amarillo,35.222,-101.8313,Texas Panhandle city,city,urban,TDW,['OZTDW713']
106,193,Lubbock,33.5779,-101.8552,West Texas city,city,urban,LBB,"['SCLBB123', 'RCLBBSLR', 'HXLBB561', 'HILBB3EB', 'BHLBB728', 'HILBB91E', 'EOLBBF49', 'BWLBB650', 'WVLBBUSO', 'CZLBB612', 'SZLBBC63', 'BULBB017', 'LQLBB922', 'CYLBBCYC', 'SCLBB600', 'ESLBB521', 'LQLBB521', 'CXLBB559', 'MSLBB499', 'SCLBB283', 'YXLBBABV', 'FNLBBFIF', 'QILBB998', 'DILBB939', 'BWLBB499', 'BWLBB341', 'HILBB923', 'HGLBB532', 'WVLBB33D', 'YXLBBLUB', 'QILBB779', 'EALBB802', 'BWLBB527', 'HILBBFAE', 'LQLBBIXM', 'RYLBB478', 'BULBB431', 'CYLBBDTC', 'CCLBBG79', 'BWLBB602', 'TOLBBTST', 'CILBB530', 'HXLBBFZ8', 'YZLBB208', 'BWLBB615', 'HILBB927']"
107,193,Odessa-Midland,31.8457,-102.3676,West Texas oil region,city,urban,MAF,"['YXMAFA35', 'BUMAF523', 'CIMAFF74', 'YXMAFMID', 'QIMAF849', 'CYMAFOCC', 'XVMAFLDS', 'RCMAFRIR', 'SZMAFF91', 'BWMAF691', 'HGMAF458', 'OZMAF043', 'MTMAF742', 'DIMAF277', 'CIMAFA97', 'BWMAF640', 'HXMAF392', 'TOMAFMTT', 'GIMAF432', 'CZMAF765', 'YOMAFC67', 'HIMAF762', 'GIMAF366', 'HXMAF501', 'FNMAFFIF', 'CYMAFCYC', 'OZMAF363', 'DTMAF772', 'CIMAFF12', 'LQMAF455', 'TOMAFTST', 'SCMAFWTI', 'CXMAF517', 'SCMAF770', 'RCMAFORR', 'HGMAF435', 'WGMAF488', 'SCMAF705', 'LQMAF453', 'BWMAF621', 'LQMAF360', 'MSMAF493', 'MXMAF439', 'FNMAFODF', 'QIMAF362', 'TLMAF357', 'BWMAF693', 'WVMAF411', 'YXMAFCHS', 'OZMAF724', 'HIMAF89B', 'ILMAF985', 'BWMAF660', 'QIMAF367']"
108,193,Wichita Falls & Lawton,33.9137,-98.4934,North Texas region,city,urban,KIP,[]
109,193,Abilene-Sweetwater,32.4487,-99.7331,West central Texas region,city,urban,ABI,"['SCABI710', 'CYABICYC', 'CZABI951', 'HXABI352', 'HIABI783', 'YXABI455', 'SZABIB43', 'ILABI963', 'OZABI007', 'YOABI794', 'ILABI583', 'BWABI609', 'HXABI235', 'FNABIFIF', 'LQABI177', 'BWABI385', 'YXABI272', 'HIABIFF5', 'DIABI293', 'QIABI346', 'CIABIB57', 'DIABI170', 'GIABI325', 'BWABI497', 'CZABI507', 'RCABIRIR', 'LQABI544', 'MSABI150', 'HIABI3CB', 'SZABIB13']"
110,193,San Angelo,31.4638,-100.437,West central Texas city,city,urban,SJT,"['HXSJTGG3', 'MSSJT481', 'XVSJTSHS', 'BHSJT437', 'BWSJT393', 'MSSJT480', 'HISJT653', 'CISJT831', 'YZSJT213', 'YXSJT307', 'OZSJT854', 'MXSJT229', 'CYSJTCYC', 'LQSJT672', 'CCSJTA45', 'HISJTED5', 'CZSJT853', 'ILSJT202', 'MTSJT528', 'RCSJTRIR', 'FNSJTFIF', 'EOSJTD76', 'RYSJT592', 'TLSJT342']"
111,193,Laredo,27.5306,-99.4803,South Texas border city,city,urban,LRD,"['HILRD271', 'BWLRD573', 'ILLRD128', 'EALRD268', 'CYLRDCYC', 'TALRD809', 'HGLRD980', 'DILRD710', 'ILLRD873', 'LQLRD506', 'MXLRD142', 'SCLRD123', 'HSLRDABF', 'FNLRDFIF', 'TOLRDTST', 'OZLRD393', 'RFLRD682', 'BWLRD625', 'MXLRDA79', 'LQLRD733', 'BWLRD581', 'RFLRD224', 'MXLRDJ36', 'XVLRDSHS', 'RCLRDRIR', 'ESLRD110']"
112,193,Victoria,28.8053,-97.0036,South Texas city,city,urban,VCT,"['HIVCTE94', 'FNVCTFIF', 'CIVCTF83', 'ILVCTCOR', 'YXVCTABV', 'MXVCT225', 'BUVCT659', 'YXVCTEDN', 'HIVCT535', 'YXVCT317', 'HIVCTA31', 'LQVCT577', 'CYVCTCYC', 'DIVCT471', 'KGVCT809', 'HGVCT361', 'GIVCT525', 'BWVCT673', 'BWVCT562', 'MXVCTE44', 'MSVCT713', 'HXVCT700', 'YXVCT279', 'YOVCT8B0', 'BWVCT596']"
113,193,Cleveland-Akron (Canton),41.4993,-81.6944,Northeast Ohio region,city,urban,BKL,"['OZBKL557', 'MXBKLD54']"
114,193,Columbus OH,39.9612,-82.9988,Ohio capital,city,urban,CMH,"['MXCMH495', 'GICMH252', 'EOCMH571', 'DRCMH129', 'YXCMHGIN', 'EACMH681', 'HXCMHHJ2', 'HGCMH288', 'YXCMH665', 'DHCMHAFA', 'DTCMH023', 'EOCMH315', 'BWCMH128', 'CICMH428', 'RCCMHNER', 'BWCMH107', 'CCCMH246', 'EACMH611', 'CZCMH182', 'MTCMH201', 'ILCMH180', 'HICMH658', 'YOCMHAPO', 'MCCMHAMM', 'EACMH590', 'XVCMHOSS', 'SCCMH147', 'HICMH12F', 'SICMH716', 'CXCMH915', 'RYCMH014', 'HICMHFD9', 'HICMH3E7', 'CICMH508', 'DRCMH113', 'EACMH211', 'HICMH3F0', 'YOCMHBB7', 'RCCMHNCR', 'HICMHF2E', 'KGCMH146', 'HXCMHBF4', 'CICMH087', 'HICMH8A7', 'BWCMH144', 'HXCMH415', 'CICMH525', 'RACMHSIC', 'RFCMH009', 'HXCMH209', 'SICMH094', 'DTCMH118', 'HXCMHGM0', 'ESCMH510', 'KGCMH410', 'ILCMH887', 'BWCMH106', 'RCCMHCDR', 'ILCMH876', 'GICMH614', 'CICMH432', 'XLCMHTBH', 'RFCMH587', 'YXCMHLIS', 'SCCMH431', 'DICMH69F', 'EACMHCTC', 'HXCMH440', 'MCCMHNWM', 'RCCMHRWR', 'CICMH155', 'OZCMH111', 'DTCMH175', 'BWCMH095', 'CYCMHCWC', 'CZCMH446', 'RFCMH660', 'EOCMH430', 'IMCMHAME', 'HICMHEDB', 'DICMH482', 'WVCMH309', 'GICMH205', 'HGCMH365', 'LQCMH886', 'UZCMHED1', 'OZCMH916', 'ILCMH237', 'YXCMH885', 'RFCMH033', 'BWCMH137', 'MSCMH826', 'BWCMH146', 'YXCMHSNC', 'WICMHCOL', 'RFCMH127', 'CYCMHWTC', 'MSCMH879', 'YXCMHVAI', 'UZCMHEE1', 'CPCMHDFA', 'YXCMHNPC', 'HHCMH432', 'GICMH332', 'HICMHC8F', 'KGCMH497', 'BRCMHBRB', 'FNCMHAFF', 'HXCMH100', 'TLCMH886', 'QICMH305', 'RFCMH720', 'CZCMH504', 'ILCMH910', 'EACMHCPS', 'FNCMHRYF', 'FNCMHWEF', 'XVCMHSHS', 'FNCMHSUF', 'HXCMHFM8', 'CICMH156', 'HGCMHG17', 'RACMH724', 'BWCMH149', 'EACMH612', 'ILCMH161', 'YXCMHGWF', 'DICMH121', 'HHCMH134', 'CYCMHCYC', 'MXCMHF23', 'MSCMH590', 'FNCMHCPF', 'GZCMH257', 'CICMH072', 'UZCMHOAG', 'DICMH311', 'ILCMH046', 'RFCMH121', 'HICMHE90', 'EACMH229', 'HGCMHFC4', 'HICMHCB3', 'LQCMH550', 'YXCMH270', 'DRCMH107', 'ESCMHE93', 'HICMHBBE', 'CYCMHDBC', 'HGCMH400', 'HICMH300', 'RCCMHRDR', 'CXCMH798', 'QICMH103', 'CZCMH242', 'RFCMH769', 'HICMH7E9', 'HXCMH501', 'MSCMH925', 'OZCMH838', 'TOCMHTWT', 'CICMH204', 'OZCMH082', 'CYCMHNKC', 'CXCMH880', 'BWCMH104', 'HICMH14B', 'CYCMHALC', 'YXCMHCHI', 'HXCMH395', 'MDCMH872', 'DICMH812', 'OZCMH345', 'BHCMHHTR', 'HXCMH877', 'YXCMH629', 'CYCMHCEC', 'RFCMH310', 'ESCMH219', 'GICMH192', 'QICMH249', 'LQCMH495', 'QICMH281', 'SICMH844', 'CYCMHAPC', 'EOCMH116', 'TOCMHTAT']"
115,193,Cincinnati,39.1031,-84.512,Southwest Ohio city,city,urban,LUK,"['MXLUKF62', 'MXLUKA72', 'ILLUKA73']"
116,193,Dayton,39.7589,-84.1916,West central Ohio city,city,urban,DAY,"['FNDAYDFF', 'FNDAYFIF', 'RFDAY205', 'LQDAYC04', 'HXDAYFF8', 'CIDAY503', 'CXDAY857', 'EODAY114', 'CCDAY591', 'RFDAY800', 'RFDAY607', 'KGDAY447', 'OZDAY516', 'RADAY1D8', 'FNDAYJVF', 'CZDAY311', 'BUDAY200', 'FNDAYSFF', 'RCDAYRIR', 'HIDAY11A', 'ILDAY011', 'CZDAY202', 'BWDAY159', 'EODAY393', 'HIDAY094', 'UBDAY353', 'MXDAYF94', 'QIDAY426', 'QIDAY572', 'CXDAY369', 'RCDAYTYR', 'EODAY544', 'EADAY084', 'YXDAYDTN', 'KGDAY370', 'GIDAY937', 'FNDAYTRF', 'RADAY110', 'BHDAYNNR', 'RFDAY006', 'DHDAYACG', 'CIDAY161', 'HGDAYHC3', 'DRDAY109', 'CIDAY019', 'HXDAY527', 'HIDAY8A2', 'HXDAY455', 'EADAY613', 'CYDAYBCC', 'CYDAYUDC', 'XVDAYSHS', 'CIDAY209', 'FNDAYNPF', 'WGDAY564', 'DIDAY071', 'CYDAYMLC', 'FNDAYLMF', 'TODAYTST', 'FNDAYSPF', 'GIDAY903', 'RCDAYRBR', 'CZDAY484', 'HXDAY250', 'BWDAY160', 'MCDAYOHM', 'GZDAYWLV', 'CIDAY079', 'OZDAY319', 'CIDAY168', 'CXDAY434', 'EODAY120', 'CYDAYCNC', 'KGDAY388', 'QIDAY576', 'HXDAY704', 'UZDAY111', 'HXDAY180', 'EADAY614', 'CYDAYCSC', 'HXDAY160', 'YXDAY026', 'OZDAY278', 'HXDAYFS9', 'BWDAY145', 'LQDAY747', 'RFDAY023', 'HIDAY886', 'QIDAY359', 'MSDAY834', 'YXDAY101', 'RADAY045']"
117,193,Toledo,41.6639,-83.5552,Northwest Ohio city,city,urban,TDZ,[]
118,193,Youngstown,41.0998,-80.6495,Northeast Ohio city,city,urban,YNG,"['ILYNG321', 'HXYNGG04', 'DIYNG894', 'RAYNG031', 'HXYNG527', 'QIYNG343', 'EOYNG193', 'EOYNG024', 'CXYNG355', 'MSYNG750', 'RCYNGRIR', 'BWYNG139', 'FNYNGFNF', 'EOYNG530', 'TLYNG094', 'FNYNGFSF', 'SCYNGCIM', 'HIYNG232', 'HXYNG240', 'RCYNGNRR', 'BWYNG166', 'HIYNG510', 'RFYNG253', 'OZYNG401', 'DHYNGAAU', 'HIYNG6E5', 'YXYNG936', 'PDYNG416', 'HXYNG669', 'SZYNG478', 'CIYNG522', 'HIYNG0E5', 'DIYNG100', 'BWYNG157', 'FNYNGFIF', 'HXYNGG97']"
119,193,Lima,40.7426,-84.1052,West central Ohio city,city,urban,AOH,"['HJAOHD3F', 'CYAOHCLC', 'HXAOHGQ9', 'EOAOH404', 'CIAOH466', 'CXAOH425', 'MSAOH701']"
120,193,Zanesville,39.9406,-82.0132,East central Ohio city,city,urban,ZZV,"['GZZZVZAN', 'EOZZV310', 'CIZZV415', 'HXZZVGY6', 'BUZZV134', 'OZZZV333', 'FNZZVZVF', 'BWZZV140', 'HIZZVA3B']"
